timestamp,bpm,rr_ms
2025-11-18 07:11:51.521557,143,404
2025-11-18 07:11:52.521557,164,368
2025-11-18 07:11:53.521557,148,403
2025-11-18 07:11:54.521557,144,405
2025-11-18 07:11:55.521557,139,424
2025-11-18 07:11:56.521557,165,367
2025-11-18 07:11:57.521557,127,467
2025-11-18 07:11:58.521557,115,521
2025-11-18 07:11:59.521557,163,360
2025-11-18 07:12:00.521557,145,411
2025-11-18 07:12:01.521557,99,606
2025-11-18 07:12:02.521557,118,518
2025-11-18 07:12:03.521557,144,418
2025-11-18 07:12:04.521557,126,471
2025-11-18 07:12:05.521557,167,350
2025-11-18 07:12:06.521557,112,535
2025-11-18 07:12:07.521557,132,462
2025-11-18 07:12:08.521557,159,375
2025-11-18 07:12:09.521557,160,393
2025-11-18 07:12:10.521557,125,467
2025-11-18 07:12:11.521557,105,577
2025-11-18 07:12:12.521557,156,378
2025-11-18 07:12:13.521557,153,398
2025-11-18 07:12:14.521557,156,392
2025-11-18 07:12:15.521557,134,460
2025-11-18 07:12:16.521557,176,342
2025-11-18 07:12:17.521557,128,479
2025-11-18 07:12:18.521557,152,391
2025-11-18 07:12:19.521557,143,431
2025-11-18 07:12:20.521557,136,447
2025-11-18 07:12:21.521557,128,472
2025-11-18 07:12:22.521557,136,440
2025-11-18 07:12:23.521557,122,487
2025-11-18 07:12:24.521557,138,419
2025-11-18 07:12:25.521557,114,537
2025-11-18 07:12:26.521557,127,470
2025-11-18 07:12:27.521557,172,366
2025-11-18 07:12:28.521557,90,652
2025-11-18 07:12:29.521557,134,436
2025-11-18 07:12:30.521557,150,400
2025-11-18 07:12:31.521557,125,487
2025-11-18 07:12:32.521557,129,466
2025-11-18 07:12:33.521557,140,429
2025-11-18 07:12:34.521557,151,399
2025-11-18 07:12:35.521557,155,393
2025-11-18 07:12:36.521557,133,442
2025-11-18 07:12:37.521557,190,323
2025-11-18 07:12:38.521557,137,437
2025-11-18 07:12:39.521557,138,430
2025-11-18 07:12:40.521557,132,449
2025-11-18 07:12:41.521557,136,440
2025-11-18 07:12:42.521557,151,376
2025-11-18 07:12:43.521557,134,449
2025-11-18 07:12:44.521557,146,406
2025-11-18 07:12:45.521557,150,413
2025-11-18 07:12:46.521557,130,477
2025-11-18 07:12:47.521557,190,324
2025-11-18 07:12:48.521557,149,393
2025-11-18 07:12:49.521557,136,440
2025-11-18 07:12:50.521557,133,455
2025-11-18 07:12:51.521557,163,370
2025-11-18 07:12:52.521557,146,401
2025-11-18 07:12:53.521557,156,371
2025-11-18 07:12:54.521557,132,443
2025-11-18 07:12:55.521557,124,482
2025-11-18 07:12:56.521557,184,313
2025-11-18 07:12:57.521557,122,484
2025-11-18 07:12:58.521557,139,425
2025-11-18 07:12:59.521557,154,388
2025-11-18 07:13:00.521557,143,411
2025-11-18 07:13:01.521557,150,400
2025-11-18 07:13:02.521557,135,448
2025-11-18 07:13:03.521557,139,439
2025-11-18 07:13:04.521557,127,463
2025-11-18 07:13:05.521557,146,403
2025-11-18 07:13:06.521557,155,396
2025-11-18 07:13:07.521557,128,478
2025-11-18 07:13:08.521557,153,400
2025-11-18 07:13:09.521557,142,417
2025-11-18 07:13:10.521557,131,457
2025-11-18 07:13:11.521557,156,378
2025-11-18 07:13:12.521557,174,353
2025-11-18 07:13:13.521557,167,362
2025-11-18 07:13:14.521557,168,354
2025-11-18 07:13:15.521557,96,633
2025-11-18 07:13:16.521557,129,467
2025-11-18 07:13:17.521557,154,371
2025-11-18 07:13:18.521557,141,431
2025-11-18 07:13:19.521557,122,492
2025-11-18 07:13:20.521557,149,417
2025-11-18 07:13:21.521557,170,342
2025-11-18 07:13:22.521557,103,597
2025-11-18 07:13:23.521557,147,416
2025-11-18 07:13:24.521557,147,398
2025-11-18 07:13:25.521557,132,442
2025-11-18 07:13:26.521557,164,365
2025-11-18 07:13:27.521557,136,444
2025-11-18 07:13:28.521557,160,371
2025-11-18 07:13:29.521557,113,531
2025-11-18 07:13:30.521557,142,435
2025-11-18 07:13:31.521557,121,488
2025-11-18 07:13:32.521557,160,369
2025-11-18 07:13:33.521557,118,502
2025-11-18 07:13:34.521557,166,366
2025-11-18 07:13:35.521557,137,443
2025-11-18 07:13:36.521557,138,447
2025-11-18 07:13:37.521557,101,581
2025-11-18 07:13:38.521557,157,394
2025-11-18 07:13:39.521557,166,364
2025-11-18 07:13:40.521557,115,519
2025-11-18 07:13:41.521557,115,518
2025-11-18 07:13:42.521557,161,372
2025-11-18 07:13:43.521557,170,342
2025-11-18 07:13:44.521557,148,402
2025-11-18 07:13:45.521557,161,371
2025-11-18 07:13:46.521557,118,521
2025-11-18 07:13:47.521557,123,475
2025-11-18 07:13:48.521557,143,419
2025-11-18 07:13:49.521557,129,470
2025-11-18 07:13:50.521557,174,340
2025-11-18 07:13:51.521557,119,499
2025-11-18 07:13:52.521557,134,442
2025-11-18 07:13:53.521557,129,481
2025-11-18 07:13:54.521557,141,409
2025-11-18 07:13:55.521557,153,386
2025-11-18 07:13:56.521557,137,431
2025-11-18 07:13:57.521557,124,485
2025-11-18 07:13:58.521557,136,449
2025-11-18 07:13:59.521557,122,497
2025-11-18 07:14:00.521557,142,430
2025-11-18 07:14:01.521557,172,345
2025-11-18 07:14:02.521557,144,422
2025-11-18 07:14:03.521557,149,395
2025-11-18 07:14:04.521557,144,424
2025-11-18 07:14:05.521557,133,438
2025-11-18 07:14:06.521557,98,606
2025-11-18 07:14:07.521557,136,445
2025-11-18 07:14:08.521557,128,462
2025-11-18 07:14:09.521557,141,435
2025-11-18 07:14:10.521557,181,309
2025-11-18 07:14:11.521557,168,346
2025-11-18 07:14:12.521557,142,420
2025-11-18 07:14:13.521557,163,368
2025-11-18 07:14:14.521557,159,385
2025-11-18 07:14:15.521557,122,477
2025-11-18 07:14:16.521557,152,394
2025-11-18 07:14:17.521557,152,392
2025-11-18 07:14:18.521557,165,353
2025-11-18 07:14:19.521557,149,421
2025-11-18 07:14:20.521557,127,482
2025-11-18 07:14:21.521557,158,397
2025-11-18 07:14:22.521557,136,441
2025-11-18 07:14:23.521557,118,515
2025-11-18 07:14:24.521557,171,347
2025-11-18 07:14:25.521557,116,523
2025-11-18 07:14:26.521557,153,388
2025-11-18 07:14:27.521557,137,455
2025-11-18 07:14:28.521557,127,476
2025-11-18 07:14:29.521557,132,458
2025-11-18 07:14:30.521557,130,444
2025-11-18 07:14:31.521557,148,395
2025-11-18 07:14:32.521557,120,500
2025-11-18 07:14:33.521557,141,426
2025-11-18 07:14:34.521557,146,390
2025-11-18 07:14:35.521557,166,359
2025-11-18 07:14:36.521557,141,424
2025-11-18 07:14:37.521557,125,475
2025-11-18 07:14:38.521557,161,371
2025-11-18 07:14:39.521557,132,444
2025-11-18 07:14:40.521557,121,491
2025-11-18 07:14:41.521557,177,357
2025-11-18 07:14:42.521557,146,406
2025-11-18 07:14:43.521557,133,460
2025-11-18 07:14:44.521557,130,477
2025-11-18 07:14:45.521557,148,408
2025-11-18 07:14:46.521557,184,322
2025-11-18 07:14:47.521557,98,633
2025-11-18 07:14:48.521557,124,485
2025-11-18 07:14:49.521557,158,388
2025-11-18 07:14:50.521557,153,405
2025-11-18 07:14:51.521557,149,418
2025-11-18 07:14:52.521557,96,621
2025-11-18 07:14:53.521557,138,445
2025-11-18 07:14:54.521557,143,419
2025-11-18 07:14:55.521557,151,399
2025-11-18 07:14:56.521557,142,432
2025-11-18 07:14:57.521557,163,388
2025-11-18 07:14:58.521557,145,425
2025-11-18 07:14:59.521557,166,348
2025-11-18 07:15:00.521557,157,369
2025-11-18 07:15:01.521557,137,445
2025-11-18 07:15:02.521557,142,417
2025-11-18 07:15:03.521557,135,444
2025-11-18 07:15:04.521557,141,425
2025-11-18 07:15:05.521557,164,385
2025-11-18 07:15:06.521557,120,500
2025-11-18 07:15:07.521557,113,524
2025-11-18 07:15:08.521557,120,501
2025-11-18 07:15:09.521557,122,493
2025-11-18 07:15:10.521557,146,409
2025-11-18 07:15:11.521557,158,387
2025-11-18 07:15:12.521557,160,386
2025-11-18 07:15:13.521557,118,513
2025-11-18 07:15:14.521557,132,457
2025-11-18 07:15:15.521557,147,413
2025-11-18 07:15:16.521557,136,435
2025-11-18 07:15:17.521557,163,376
2025-11-18 07:15:18.521557,123,503
2025-11-18 07:15:19.521557,115,522
2025-11-18 07:15:20.521557,175,345
2025-11-18 07:15:21.521557,127,469
2025-11-18 07:15:22.521557,128,473
2025-11-18 07:15:23.521557,156,382
2025-11-18 07:15:24.521557,154,405
2025-11-18 07:15:25.521557,142,410
2025-11-18 07:15:26.521557,150,401
2025-11-18 07:15:27.521557,137,442
2025-11-18 07:15:28.521557,134,451
2025-11-18 07:15:29.521557,120,498
2025-11-18 07:15:30.521557,142,411
2025-11-18 07:15:31.521557,106,583
2025-11-18 07:15:32.521557,139,441
2025-11-18 07:15:33.521557,126,476
2025-11-18 07:15:34.521557,128,461
2025-11-18 07:15:35.521557,147,412
2025-11-18 07:15:36.521557,123,487
2025-11-18 07:15:37.521557,148,402
2025-11-18 07:15:38.521557,124,482
2025-11-18 07:15:39.521557,124,503
2025-11-18 07:15:40.521557,134,442
2025-11-18 07:15:41.521557,134,461
2025-11-18 07:15:42.521557,116,503
2025-11-18 07:15:43.521557,143,427
2025-11-18 07:15:44.521557,171,345
2025-11-18 07:15:45.521557,142,440
2025-11-18 07:15:46.521557,138,416
2025-11-18 07:15:47.521557,163,376
2025-11-18 07:15:48.521557,127,477
2025-11-18 07:15:49.521557,134,444
2025-11-18 07:15:50.521557,150,409
2025-11-18 07:15:51.521557,145,420
2025-11-18 07:15:52.521557,117,506
2025-11-18 07:15:53.521557,190,317
2025-11-18 07:15:54.521557,145,416
2025-11-18 07:15:55.521557,103,569
2025-11-18 07:15:56.521557,134,453
2025-11-18 07:15:57.521557,121,486
2025-11-18 07:15:58.521557,152,403
2025-11-18 07:15:59.521557,119,513
2025-11-18 07:16:00.521557,93,651
2025-11-18 07:16:01.521557,135,441
2025-11-18 07:16:02.521557,157,384
2025-11-18 07:16:03.521557,131,456
2025-11-18 07:16:04.521557,137,448
2025-11-18 07:16:05.521557,146,430
2025-11-18 07:16:06.521557,156,394
2025-11-18 07:16:07.521557,139,428
2025-11-18 07:16:08.521557,115,517
2025-11-18 07:16:09.521557,126,477
2025-11-18 07:16:10.521557,125,480
2025-11-18 07:16:11.521557,164,372
2025-11-18 07:16:12.521557,178,329
2025-11-18 07:16:13.521557,132,464
2025-11-18 07:16:14.521557,168,358
2025-11-18 07:16:15.521557,122,492
2025-11-18 07:16:16.521557,168,349
2025-11-18 07:16:17.521557,149,418
2025-11-18 07:16:18.521557,145,405
2025-11-18 07:16:19.521557,151,403
2025-11-18 07:16:20.521557,138,436
2025-11-18 07:16:21.521557,155,373
2025-11-18 07:16:22.521557,120,500
2025-11-18 07:16:23.521557,141,421
2025-11-18 07:16:24.521557,144,398
2025-11-18 07:16:25.521557,181,344
2025-11-18 07:16:26.521557,190,310
2025-11-18 07:16:27.521557,138,449
2025-11-18 07:16:28.521557,190,313
2025-11-18 07:16:29.521557,115,512
2025-11-18 07:16:30.521557,122,496
2025-11-18 07:16:31.521557,120,518
2025-11-18 07:16:32.521557,95,636
2025-11-18 07:16:33.521557,144,419
2025-11-18 07:16:34.521557,146,401
2025-11-18 07:16:35.521557,139,426
2025-11-18 07:16:36.521557,144,412
2025-11-18 07:16:37.521557,164,356
2025-11-18 07:16:38.521557,145,412
2025-11-18 07:16:39.521557,170,352
2025-11-18 07:16:40.521557,150,393
2025-11-18 07:16:41.521557,150,400
2025-11-18 07:16:42.521557,165,356
2025-11-18 07:16:43.521557,155,385
2025-11-18 07:16:44.521557,112,528
2025-11-18 07:16:45.521557,130,444
2025-11-18 07:16:46.521557,144,404
2025-11-18 07:16:47.521557,146,412
2025-11-18 07:16:48.521557,147,422
2025-11-18 07:16:49.521557,107,560
2025-11-18 07:16:50.521557,102,595
2025-11-18 07:16:51.521557,128,466
2025-11-18 07:16:52.521557,122,494
2025-11-18 07:16:53.521557,130,465
2025-11-18 07:16:54.521557,127,461
2025-11-18 07:16:55.521557,161,360
2025-11-18 07:16:56.521557,151,393
2025-11-18 07:16:57.521557,108,559
2025-11-18 07:16:58.521557,115,510
2025-11-18 07:16:59.521557,155,380
2025-11-18 07:17:00.521557,120,513
2025-11-18 07:17:01.521557,173,339
2025-11-18 07:17:02.521557,125,479
2025-11-18 07:17:03.521557,149,402
2025-11-18 07:17:04.521557,184,328
2025-11-18 07:17:05.521557,151,387
2025-11-18 07:17:06.521557,127,477
2025-11-18 07:17:07.521557,141,423
2025-11-18 07:17:08.521557,157,387
2025-11-18 07:17:09.521557,137,441
2025-11-18 07:17:10.521557,132,447
2025-11-18 07:17:11.521557,147,400
2025-11-18 07:17:12.521557,152,396
2025-11-18 07:17:13.521557,121,487
2025-11-18 07:17:14.521557,136,427
2025-11-18 07:17:15.521557,142,417
2025-11-18 07:17:16.521557,164,378
2025-11-18 07:17:17.521557,135,444
2025-11-18 07:17:18.521557,120,475
2025-11-18 07:17:19.521557,135,445
2025-11-18 07:17:20.521557,164,363
2025-11-18 07:17:21.521557,167,377
2025-11-18 07:17:22.521557,107,549
2025-11-18 07:17:23.521557,134,443
2025-11-18 07:17:24.521557,123,473
2025-11-18 07:17:25.521557,97,610
2025-11-18 07:17:26.521557,124,492
2025-11-18 07:17:27.521557,139,432
2025-11-18 07:17:28.521557,105,573
2025-11-18 07:17:29.521557,142,425
2025-11-18 07:17:30.521557,151,389
2025-11-18 07:17:31.521557,148,407
2025-11-18 07:17:32.521557,143,420
2025-11-18 07:17:33.521557,111,536
2025-11-18 07:17:34.521557,142,427
2025-11-18 07:17:35.521557,148,407
2025-11-18 07:17:36.521557,132,459
2025-11-18 07:17:37.521557,176,334
2025-11-18 07:17:38.521557,171,353
2025-11-18 07:17:39.521557,127,478
2025-11-18 07:17:40.521557,116,522
2025-11-18 07:17:41.521557,154,384
2025-11-18 07:17:42.521557,156,372
2025-11-18 07:17:43.521557,137,444
2025-11-18 07:17:44.521557,114,526
2025-11-18 07:17:45.521557,135,435
2025-11-18 07:17:46.521557,179,346
2025-11-18 07:17:47.521557,143,429
2025-11-18 07:17:48.521557,125,483
2025-11-18 07:17:49.521557,148,410
2025-11-18 07:17:50.521557,133,455
2025-11-18 07:17:51.521557,138,449
2025-11-18 07:17:52.521557,146,410
2025-11-18 07:17:53.521557,140,436
2025-11-18 07:17:54.521557,140,438
2025-11-18 07:17:55.521557,137,440
2025-11-18 07:17:56.521557,153,390
2025-11-18 07:17:57.521557,138,433
2025-11-18 07:17:58.521557,119,505
2025-11-18 07:17:59.521557,127,470
2025-11-18 07:18:00.521557,140,430
2025-11-18 07:18:01.521557,141,412
2025-11-18 07:18:02.521557,152,396
2025-11-18 07:18:03.521557,139,417
2025-11-18 07:18:04.521557,147,393
2025-11-18 07:18:05.521557,153,388
2025-11-18 07:18:06.521557,163,397
2025-11-18 07:18:07.521557,138,442
2025-11-18 07:18:08.521557,146,399
2025-11-18 07:18:09.521557,136,430
2025-11-18 07:18:10.521557,186,324
2025-11-18 07:18:11.521557,126,472
2025-11-18 07:18:12.521557,137,408
2025-11-18 07:18:13.521557,162,370
2025-11-18 07:18:14.521557,123,488
2025-11-18 07:18:15.521557,181,326
2025-11-18 07:18:16.521557,138,440
2025-11-18 07:18:17.521557,106,572
2025-11-18 07:18:18.521557,131,456
2025-11-18 07:18:19.521557,163,373
2025-11-18 07:18:20.521557,138,416
2025-11-18 07:18:21.521557,138,437
2025-11-18 07:18:22.521557,170,373
2025-11-18 07:18:23.521557,112,537
2025-11-18 07:18:24.521557,140,437
2025-11-18 07:18:25.521557,166,353
2025-11-18 07:18:26.521557,129,454
2025-11-18 07:18:27.521557,138,430
2025-11-18 07:18:28.521557,154,383
2025-11-18 07:18:29.521557,134,440
2025-11-18 07:18:30.521557,123,496
2025-11-18 07:18:31.521557,151,397
2025-11-18 07:18:32.521557,156,393
2025-11-18 07:18:33.521557,139,434
2025-11-18 07:18:34.521557,129,463
2025-11-18 07:18:35.521557,148,404
2025-11-18 07:18:36.521557,111,547
2025-11-18 07:18:37.521557,178,332
2025-11-18 07:18:38.521557,130,450
2025-11-18 07:18:39.521557,136,444
2025-11-18 07:18:40.521557,141,430
2025-11-18 07:18:41.521557,156,389
2025-11-18 07:18:42.521557,132,439
2025-11-18 07:18:43.521557,90,674
2025-11-18 07:18:44.521557,128,447
2025-11-18 07:18:45.521557,134,444
2025-11-18 07:18:46.521557,152,403
2025-11-18 07:18:47.521557,151,402
2025-11-18 07:18:48.521557,130,460
2025-11-18 07:18:49.521557,147,442
2025-11-18 07:18:50.521557,107,560
2025-11-18 07:18:51.521557,153,389
2025-11-18 07:18:52.521557,150,417
2025-11-18 07:18:53.521557,147,387
2025-11-18 07:18:54.521557,132,457
2025-11-18 07:18:55.521557,171,338
2025-11-18 07:18:56.521557,139,424
2025-11-18 07:18:57.521557,147,404
2025-11-18 07:18:58.521557,123,493
2025-11-18 07:18:59.521557,115,508
2025-11-18 07:19:00.521557,137,454
2025-11-18 07:19:01.521557,166,360
2025-11-18 07:19:02.521557,121,498
2025-11-18 07:19:03.521557,157,393
2025-11-18 07:19:04.521557,158,400
2025-11-18 07:19:05.521557,122,479
2025-11-18 07:19:06.521557,145,416
2025-11-18 07:19:07.521557,146,389
2025-11-18 07:19:08.521557,190,326
2025-11-18 07:19:09.521557,153,379
2025-11-18 07:19:10.521557,161,372
2025-11-18 07:19:11.521557,141,412
2025-11-18 07:19:12.521557,91,669
2025-11-18 07:19:13.521557,152,389
2025-11-18 07:19:14.521557,127,481
2025-11-18 07:19:15.521557,111,532
2025-11-18 07:19:16.521557,142,423
2025-11-18 07:19:17.521557,170,357
2025-11-18 07:19:18.521557,130,471
2025-11-18 07:19:19.521557,138,451
2025-11-18 07:19:20.521557,150,396
2025-11-18 07:19:21.521557,143,422
2025-11-18 07:19:22.521557,112,521
2025-11-18 07:19:23.521557,141,418
2025-11-18 07:19:24.521557,162,392
2025-11-18 07:19:25.521557,151,372
2025-11-18 07:19:26.521557,145,407
2025-11-18 07:19:27.521557,134,437
2025-11-18 07:19:28.521557,150,410
2025-11-18 07:19:29.521557,137,428
2025-11-18 07:19:30.521557,162,357
2025-11-18 07:19:31.521557,121,479
2025-11-18 07:19:32.521557,139,437
2025-11-18 07:19:33.521557,132,465
2025-11-18 07:19:34.521557,143,395
2025-11-18 07:19:35.521557,125,472
2025-11-18 07:19:36.521557,141,433
2025-11-18 07:19:37.521557,128,463
2025-11-18 07:19:38.521557,132,459
2025-11-18 07:19:39.521557,150,398
2025-11-18 07:19:40.521557,140,411
2025-11-18 07:19:41.521557,146,416
2025-11-18 07:19:42.521557,135,427
2025-11-18 07:19:43.521557,145,403
2025-11-18 07:19:44.521557,141,438
2025-11-18 07:19:45.521557,167,358
2025-11-18 07:19:46.521557,109,536
2025-11-18 07:19:47.521557,143,421
2025-11-18 07:19:48.521557,144,437
2025-11-18 07:19:49.521557,143,410
2025-11-18 07:19:50.521557,147,402
2025-11-18 07:19:51.521557,123,492
2025-11-18 07:19:52.521557,128,478
2025-11-18 07:19:53.521557,134,448
2025-11-18 07:19:54.521557,120,511
2025-11-18 07:19:55.521557,111,538
2025-11-18 07:19:56.521557,135,437
2025-11-18 07:19:57.521557,121,487
2025-11-18 07:19:58.521557,119,502
2025-11-18 07:19:59.521557,185,330
2025-11-18 07:20:00.521557,107,561
2025-11-18 07:20:01.521557,122,496
2025-11-18 07:20:02.521557,135,449
2025-11-18 07:20:03.521557,114,528
2025-11-18 07:20:04.521557,147,400
2025-11-18 07:20:05.521557,122,489
2025-11-18 07:20:06.521557,140,398
2025-11-18 07:20:07.521557,117,521
2025-11-18 07:20:08.521557,101,604
2025-11-18 07:20:09.521557,145,413
2025-11-18 07:20:10.521557,119,495
2025-11-18 07:20:11.521557,134,437
2025-11-18 07:20:12.521557,138,423
2025-11-18 07:20:13.521557,190,303
2025-11-18 07:20:14.521557,112,535
2025-11-18 07:20:15.521557,127,480
2025-11-18 07:20:16.521557,126,464
2025-11-18 07:20:17.521557,129,475
2025-11-18 07:20:18.521557,162,364
2025-11-18 07:20:19.521557,120,500
2025-11-18 07:20:20.521557,126,471
2025-11-18 07:20:21.521557,123,503
2025-11-18 07:20:22.521557,127,472
2025-11-18 07:20:23.521557,156,389
2025-11-18 07:20:24.521557,125,464
2025-11-18 07:20:25.521557,159,378
2025-11-18 07:20:26.521557,146,397
2025-11-18 07:20:27.521557,166,366
2025-11-18 07:20:28.521557,108,557
2025-11-18 07:20:29.521557,132,472
2025-11-18 07:20:30.521557,164,365
2025-11-18 07:20:31.521557,134,449
2025-11-18 07:20:32.521557,175,341
2025-11-18 07:20:33.521557,130,461
2025-11-18 07:20:34.521557,117,524
2025-11-18 07:20:35.521557,144,418
2025-11-18 07:20:36.521557,122,497
2025-11-18 07:20:37.521557,149,399
2025-11-18 07:20:38.521557,146,424
2025-11-18 07:20:39.521557,136,441
2025-11-18 07:20:40.521557,140,431
2025-11-18 07:20:41.521557,138,426
2025-11-18 07:20:42.521557,147,411
2025-11-18 07:20:43.521557,169,357
2025-11-18 07:20:44.521557,169,366
2025-11-18 07:20:45.521557,144,410
2025-11-18 07:20:46.521557,156,388
2025-11-18 07:20:47.521557,163,369
2025-11-18 07:20:48.521557,163,365
2025-11-18 07:20:49.521557,98,622
2025-11-18 07:20:50.521557,154,407
2025-11-18 07:20:51.521557,165,351
2025-11-18 07:20:52.521557,146,406
2025-11-18 07:20:53.521557,187,311
2025-11-18 07:20:54.521557,152,378
2025-11-18 07:20:55.521557,107,558
2025-11-18 07:20:56.521557,124,497
2025-11-18 07:20:57.521557,116,521
2025-11-18 07:20:58.521557,157,380
2025-11-18 07:20:59.521557,141,435
2025-11-18 07:21:00.521557,174,334
2025-11-18 07:21:01.521557,148,397
2025-11-18 07:21:02.521557,150,415
2025-11-18 07:21:03.521557,156,404
2025-11-18 07:21:04.521557,173,342
2025-11-18 07:21:05.521557,152,391
2025-11-18 07:21:06.521557,140,429
2025-11-18 07:21:07.521557,135,434
2025-11-18 07:21:08.521557,171,345
2025-11-18 07:21:09.521557,148,416
2025-11-18 07:21:10.521557,173,354
2025-11-18 07:21:11.521557,182,341
2025-11-18 07:21:12.521557,128,466
2025-11-18 07:21:13.521557,115,510
2025-11-18 07:21:14.521557,148,404
2025-11-18 07:21:15.521557,135,429
2025-11-18 07:21:16.521557,156,388
2025-11-18 07:21:17.521557,144,420
2025-11-18 07:21:18.521557,129,465
2025-11-18 07:21:19.521557,131,448
2025-11-18 07:21:20.521557,169,367
2025-11-18 07:21:21.521557,168,358
2025-11-18 07:21:22.521557,176,336
2025-11-18 07:21:23.521557,107,560
2025-11-18 07:21:24.521557,132,455
2025-11-18 07:21:25.521557,124,483
2025-11-18 07:21:26.521557,138,426
2025-11-18 07:21:27.521557,156,388
2025-11-18 07:21:28.521557,118,503
2025-11-18 07:21:29.521557,157,367
2025-11-18 07:21:30.521557,103,582
2025-11-18 07:21:31.521557,91,647
2025-11-18 07:21:32.521557,90,675
2025-11-18 07:21:33.521557,148,405
2025-11-18 07:21:34.521557,158,352
2025-11-18 07:21:35.521557,154,389
2025-11-18 07:21:36.521557,122,497
2025-11-18 07:21:37.521557,143,417
2025-11-18 07:21:38.521557,142,423
2025-11-18 07:21:39.521557,113,519
2025-11-18 07:21:40.521557,159,367
2025-11-18 07:21:41.521557,165,356
2025-11-18 07:21:42.521557,111,538
2025-11-18 07:21:43.521557,124,483
2025-11-18 07:21:44.521557,114,526
2025-11-18 07:21:45.521557,126,473
2025-11-18 07:21:46.521557,136,433
2025-11-18 07:21:47.521557,156,398
2025-11-18 07:21:48.521557,153,379
2025-11-18 07:21:49.521557,130,450
2025-11-18 07:21:50.521557,147,412
2025-11-18 07:21:51.521557,148,406
2025-11-18 07:21:52.521557,169,348
2025-11-18 07:21:53.521557,124,486
2025-11-18 07:21:54.521557,158,370
2025-11-18 07:21:55.521557,119,486
2025-11-18 07:21:56.521557,145,412
2025-11-18 07:21:57.521557,121,496
2025-11-18 07:21:58.521557,159,360
2025-11-18 07:21:59.521557,131,443
2025-11-18 07:22:00.521557,190,306
2025-11-18 07:22:01.521557,147,425
2025-11-18 07:22:02.521557,172,343
2025-11-18 07:22:03.521557,127,477
2025-11-18 07:22:04.521557,140,426
2025-11-18 07:22:05.521557,91,647
2025-11-18 07:22:06.521557,129,465
2025-11-18 07:22:07.521557,139,431
2025-11-18 07:22:08.521557,133,456
2025-11-18 07:22:09.521557,137,436
2025-11-18 07:22:10.521557,130,476
2025-11-18 07:22:11.521557,118,503
2025-11-18 07:22:12.521557,134,449
2025-11-18 07:22:13.521557,134,440
2025-11-18 07:22:14.521557,176,328
2025-11-18 07:22:15.521557,150,405
2025-11-18 07:22:16.521557,162,391
2025-11-18 07:22:17.521557,144,419
2025-11-18 07:22:18.521557,128,463
2025-11-18 07:22:19.521557,122,498
2025-11-18 07:22:20.521557,117,516
2025-11-18 07:22:21.521557,114,541
2025-11-18 07:22:22.521557,112,525
2025-11-18 07:22:23.521557,137,453
2025-11-18 07:22:24.521557,127,459
2025-11-18 07:22:25.521557,190,324
2025-11-18 07:22:26.521557,170,331
2025-11-18 07:22:27.521557,116,522
2025-11-18 07:22:28.521557,124,481
2025-11-18 07:22:29.521557,159,394
2025-11-18 07:22:30.521557,160,359
2025-11-18 07:22:31.521557,153,408
2025-11-18 07:22:32.521557,135,471
2025-11-18 07:22:33.521557,131,459
2025-11-18 07:22:34.521557,167,370
2025-11-18 07:22:35.521557,141,412
2025-11-18 07:22:36.521557,132,469
2025-11-18 07:22:37.521557,143,411
2025-11-18 07:22:38.521557,157,383
2025-11-18 07:22:39.521557,149,405
2025-11-18 07:22:40.521557,135,449
2025-11-18 07:22:41.521557,100,600
2025-11-18 07:22:42.521557,184,328
2025-11-18 07:22:43.521557,165,351
2025-11-18 07:22:44.521557,118,521
2025-11-18 07:22:45.521557,145,408
2025-11-18 07:22:46.521557,158,357
2025-11-18 07:22:47.521557,133,459
2025-11-18 07:22:48.521557,171,351
2025-11-18 07:22:49.521557,155,384
2025-11-18 07:22:50.521557,135,436
2025-11-18 07:22:51.521557,122,486
2025-11-18 07:22:52.521557,141,427
2025-11-18 07:22:53.521557,106,562
2025-11-18 07:22:54.521557,158,382
2025-11-18 07:22:55.521557,130,455
2025-11-18 07:22:56.521557,182,323
2025-11-18 07:22:57.521557,152,399
2025-11-18 07:22:58.521557,161,363
2025-11-18 07:22:59.521557,143,435
2025-11-18 07:23:00.521557,124,495
2025-11-18 07:23:01.521557,104,564
2025-11-18 07:23:02.521557,153,391
2025-11-18 07:23:03.521557,143,418
2025-11-18 07:23:04.521557,161,384
2025-11-18 07:23:05.521557,156,385
2025-11-18 07:23:06.521557,139,432
2025-11-18 07:23:07.521557,107,566
2025-11-18 07:23:08.521557,148,418
2025-11-18 07:23:09.521557,162,378
2025-11-18 07:23:10.521557,132,454
2025-11-18 07:23:11.521557,189,324
2025-11-18 07:23:12.521557,112,552
2025-11-18 07:23:13.521557,117,508
2025-11-18 07:23:14.521557,106,577
2025-11-18 07:23:15.521557,184,323
2025-11-18 07:23:16.521557,137,436
2025-11-18 07:23:17.521557,114,538
2025-11-18 07:23:18.521557,126,476
2025-11-18 07:23:19.521557,108,575
2025-11-18 07:23:20.521557,133,450
2025-11-18 07:23:21.521557,138,447
2025-11-18 07:23:22.521557,161,372
2025-11-18 07:23:23.521557,144,425
2025-11-18 07:23:24.521557,137,437
2025-11-18 07:23:25.521557,125,467
2025-11-18 07:23:26.521557,166,354
2025-11-18 07:23:27.521557,143,424
2025-11-18 07:23:28.521557,120,518
2025-11-18 07:23:29.521557,139,430
